Date,PX_OPEN,ChangeO,% ChangeO,PX_LAST,ChangeL,% ChangeL,PX_LOW,PX_HIGH,PX_MID,PX_VOLUME,TURNOVER,Market Cap,BEst_PE_RATIO,PE_RATIO,BEst_EPS,PX_TO_BOOK_RATIO,EBIT,ROE,ROA,EARN_YLD_HIST,PUT_CALL_VOLUME_RATIO_CUR_DAY,SHORT_INT_RATIO,BETA_ADJ_OVERRIDABLE,BETA_RAW_OVERRIDABLE
11/29/24,65.89,-0.35,-0.528381643,67.08,1.03,1.559424678,65.47,67.16,67.075,30104046,2005889000,152755.4758,141.818,321.0291,#N/A N/A,33.8493,113.14,12.3976,9.5683,0.3115,0.6586,1.14,1.9944,2.4916
11/27/24,66.24,1.67,2.586340406,66.05,0.31,0.471554609,64.24,67.56,66.06,53839900,3548746000,150409.946,139.641,316.0998,#N/A N/A,33.3295,113.14,12.3976,9.5683,0.3164,0.7975,#N/A N/A,1.995,2.4925
11/26/24,64.57,-2.33,-3.482810164,65.74,1.09,1.686001547,63.89,65.85,65.765,46923572,3062259000,149704.0098,138.985,314.6162,#N/A N/A,33.1731,113.14,12.3976,9.5683,0.3178,0.7173,#N/A N/A,1.996,2.494
11/25/24,66.9,5.3,8.603896104,64.65,0.3,0.466200466,64.08,67.88,64.645,80640465,5306583000,147221.8472,136.681,309.3997,0.108,32.6231,113.14,12.3976,9.5683,0.3232,0.6637,#N/A N/A,1.9902,2.4853
11/22/24,61.6,-0.44,-0.709219858,64.35,2.99,4.872881356,61.37,64.44,64.325,61381713,3883059000,146538.6832,136.047,307.964,#N/A N/A,32.4717,113.14,12.3976,9.5683,0.3247,0.5214,#N/A N/A,1.991,2.4865
11/21/24,62.04,-0.55,-0.878734622,61.36,-0.76,-1.223438506,60.895,63.4,61.355,56336740,3491466000,139729.8151,129.725,293.6546,#N/A N/A,30.9629,105.339,11.5487,9.5683,0.3405,0.738,#N/A N/A,1.9813,2.472
11/20/24,62.59,3.08,5.175600739,62.12,-0.86,-1.365512861,59.96,63.08,62.115,59182183,3630418000,141460.4973,131.332,297.2917,#N/A N/A,31.3464,105.339,11.5487,9.5683,0.3364,0.9653,#N/A N/A,1.9837,2.4756
11/19/24,59.51,-5.41,-8.333333333,62.98,1.72,2.807704865,59.265,63.01,62.975,75557817,4631037000,143418.9008,133.15,301.4075,#N/A N/A,31.7804,105.339,11.5487,9.5683,0.3318,0.8005,#N/A N/A,1.9835,2.4752
11/18/24,64.92,3.91,6.408785445,61.26,-4.51,-6.85722974,58.85,64.92,61.255,137877641,8462416000,139502.0937,129.514,293.176,#N/A N/A,30.9124,105.339,11.5487,9.5683,0.3411,0.7626,#N/A N/A,1.9844,2.4766
11/15/24,61.01,-0.04,-0.065520066,65.77,6.59,11.13551876,60.91,66,65.785,155280388,9914466000,149772.3262,139.049,314.7598,#N/A N/A,33.1882,105.339,11.5487,9.5683,0.3177,0.8277,0.849,1.9922,2.4884
11/14/24,61.05,-0.47,-0.763979194,59.18,-1.52,-2.504118616,58.53,61.17,59.195,59968240,3578781000,134765.4898,125.116,283.2216,#N/A N/A,29.8628,105.339,11.5487,9.5683,0.3531,0.984,#N/A N/A,2.0305,2.5458
11/13/24,61.52,2.51,4.253516353,60.7,0.85,1.42021721,59.85,63.39,60.7,85937360,5311721000,138226.8542,128.33,290.4959,#N/A N/A,30.6298,105.339,11.5487,9.5683,0.3442,0.7449,#N/A N/A,2.0289,2.5434
11/12/24,59.01,-1.1225,-1.866711013,59.85,-0.39,-0.647410359,58.57,60.09,59.875,59061338,3501962000,136291.2228,126.533,286.428,#N/A N/A,30.2009,105.339,11.5487,9.5683,0.3491,0.9985,#N/A N/A,2.029,2.5436
11/11/24,60.1325,4.5625,8.210365305,60.24,1.85,3.168350745,58.69,62.08,60.275,108357795,6564976000,137179.3361,127.357,288.2945,0.108,30.3977,105.339,11.5487,9.5683,0.3469,0.6365,#N/A N/A,2.032,2.5481
11/8/24,55.57,-0.25,-0.447868148,58.39,2.51,4.491768074,55.3,58.48,58.435,84124034,4830397000,132966.4912,123.446,279.4408,#N/A N/A,29.4642,105.339,11.5487,9.5683,0.3579,0.6882,#N/A N/A,1.9896,2.4844
11/7/24,55.82,2.38,4.453592814,55.88,0.35,0.630289933,53.55,56.47,55.875,121591164,6681211000,127250.6856,118.14,267.4286,#N/A N/A,28.1976,105.339,11.5487,9.5683,0.3739,0.7377,#N/A N/A,1.9888,2.4833
11/6/24,53.44,5.58,11.65900543,55.53,4.4,8.605515353,51.61,55.69,55.505,114255943,6174513000,126453.6609,117.4,265.7535,0.108,28.021,105.339,11.5487,9.5683,0.3763,0.6549,#N/A N/A,1.9905,2.4858
11/5/24,47.86,6.78,16.50438169,51.13,9.72,23.47259116,46.86,51.575,51.155,208868200,10445020000,116433.9219,108.556,244.6962,0.108,25.8007,105.339,11.5487,9.5683,0.4087,0.7191,#N/A N/A,1.9818,2.4727
11/4/24,41.08,-0.85,-2.027188171,41.41,-0.51,-1.216603053,41.0315,42.04,41.445,75413298,3249828000,92712.1204,91.413,198.1785,0.103,20.8959,105.339,11.5487,9.5683,0.5046,0.9737,#N/A N/A,1.9199,2.3799
11/1/24,41.93,-0.86,-2.009815377,41.92,0.36,0.866217517,41.59,42.57,41.935,33722521,1419913000,93853.9505,97.944,200.6193,#N/A N/A,21.1533,105.339,11.5487,9.5683,0.4985,0.8873,#N/A N/A,1.9033,2.355
10/31/24,42.79,-1.79,-4.015253477,41.56,-2.13,-4.875257496,40.9,43.32,41.565,50973360,2126237000,93047.9528,97.103,198.8964,#N/A N/A,20.9716,105.339,11.5487,9.5683,0.5028,0.9438,2.274,1.9042,2.3563
10/30/24,44.58,-0.32,-0.712694878,43.69,-1.24,-2.759848653,43.61,44.8,43.725,31309232,1381006000,97816.7723,102.079,209.0901,#N/A N/A,22.0464,105.339,11.5487,9.5683,0.4783,1.1551,#N/A N/A,1.9018,2.3528
10/29/24,44.9,-0.15,-0.332963374,44.93,-0.04,-0.088948188,44.04,45.07,44.955,26154712,1172220000,100592.9865,104.977,215.0244,#N/A N/A,22.6721,105.339,11.5487,9.5683,0.4651,0.9898,#N/A N/A,1.9003,2.3504
10/28/24,45.05,1.2,2.736602052,44.97,0.11,0.245207312,44.68,45.14,44.985,36729700,1651247000,100682.5418,105.07,215.2159,0.099,22.6923,105.339,11.5487,9.5683,0.4646,0.5431,#N/A N/A,1.8957,2.3436
10/25/24,43.85,0.96,2.238283982,44.86,1.3,2.984389348,43.645,45.07,44.855,50416491,2252933000,100436.2647,104.813,214.6894,#N/A N/A,22.6368,105.339,11.5487,9.5683,0.4658,0.492,#N/A N/A,1.8712,2.3068
10/24/24,42.89,0.04,0.093348891,43.56,0.97,2.277529937,42.66,43.73,43.555,34079557,1473984000,97525.7176,101.776,208.4679,#N/A N/A,21.9808,105.339,11.5487,9.5683,0.4797,0.6382,#N/A N/A,1.8737,2.3106
10/23/24,42.85,0.16,0.374795034,42.59,-0.35,-0.815090824,42.055,43.68,42.6,35646980,1527910000,95354.0017,99.509,203.8257,#N/A N/A,21.4913,105.339,11.5487,9.5683,0.4906,0.7107,#N/A N/A,1.8733,2.3101
10/22/24,42.69,-0.17,-0.396640224,42.94,0.24,0.56206089,42.3,43.49,42.945,27830734,1195755000,96137.6105,100.327,205.5008,#N/A N/A,21.668,105.339,11.5487,9.5683,0.4866,0.6462,#N/A N/A,1.8752,2.3129
10/21/24,42.86,0.845,2.011186481,42.7,-0.27,-0.628345357,42.41,43.4,42.695,30719779,1313763000,95600.2787,99.766,204.3522,#N/A N/A,21.5469,105.339,11.5487,9.5683,0.4894,0.6656,#N/A N/A,1.8695,2.3042
10/18/24,42.015,-0.135,-0.320284698,42.97,0.97,2.30952381,41.65,42.99,42.955,33969020,1446866000,96204.777,100.397,205.6443,#N/A N/A,21.6831,105.339,11.5487,9.5683,0.4863,0.6122,#N/A N/A,1.857,2.2855
10/17/24,42.15,-0.25,-0.589622642,42,0.07,0.166944908,41.61,42.7,41.995,34028414,1429793000,94033.0611,98.131,201.0021,#N/A N/A,21.1936,105.339,11.5487,9.5683,0.4975,0.4606,#N/A N/A,1.8563,2.2845
10/16/24,42.4,-1.075,-2.472685451,41.93,-0.5,-1.178411501,40.36,42.49,41.905,59157938,2453800000,93876.3393,97.967,200.6671,#N/A N/A,21.1583,105.339,11.5487,9.5683,0.4983,0.8132,#N/A N/A,1.8563,2.2846
10/15/24,43.475,-0.245,-0.560384263,42.43,-0.97,-2.235023041,41.515,43.68,42.445,48296974,2052740000,94995.7805,99.136,203.06,#N/A N/A,21.4106,105.339,11.5487,9.5683,0.4925,0.7616,1.699,1.8578,2.2868
10/14/24,43.72,0.32,0.737327189,43.4,-0.11,-0.252815445,43.28,44.39,43.415,41010910,1792354000,97167.4964,101.402,207.7022,#N/A N/A,21.9001,105.339,11.5487,9.5683,0.4815,0.629,#N/A N/A,1.8535,2.2803
10/11/24,43.4,0.48,1.118359739,43.51,-0.01,-0.022977941,42.62,44.38,43.495,66206893,2873268000,97413.7735,101.659,208.2286,#N/A N/A,21.9556,105.339,11.5487,9.5683,0.4802,0.6021,#N/A N/A,1.8379,2.2568
10/10/24,42.92,1.37,3.29723225,43.52,0.39,0.904242986,42.4101,43.8784,43.515,62516314,2703320000,97436.1623,101.682,208.2765,#N/A N/A,21.9606,105.339,11.5487,9.5683,0.4801,0.5828,#N/A N/A,1.8379,2.2569
10/9/24,41.55,2.26,5.752099771,43.13,1.68,4.053075995,41.21,43.34,43.125,86404698,3683580000,96562.9982,100.771,206.4101,#N/A N/A,21.7638,105.339,11.5487,9.5683,0.4845,0.5185,#N/A N/A,1.8385,2.2577
10/8/24,39.29,-0.61,-1.528822055,41.45,2.56,6.582669067,39.015,41.49,41.445,62542945,2548724000,92801.6757,96.846,198.37,#N/A N/A,20.9161,105.339,11.5487,9.5683,0.5041,0.662,#N/A N/A,1.8363,2.2545
10/7/24,39.9,0.25,0.630517024,38.89,-1.12,-2.799300175,38.775,40.15,38.915,44124766,1732844000,87070.1368,90.864,186.1184,#N/A N/A,19.6243,105.339,11.5487,9.5683,0.5373,0.7572,#N/A N/A,1.8299,2.2449
10/4/24,39.65,2.2,5.874499332,40.01,0.77,1.962283384,39.4,40.29,40.005,62657545,2497519000,89577.6851,93.481,191.4785,#N/A N/A,20.1895,105.339,11.5487,9.5683,0.5223,0.5994,#N/A N/A,1.8136,2.2205
10/3/24,37.45,1.15,3.168044077,39.24,1.75,4.667911443,37.37,39.29,39.245,57196445,2211143000,87853.7456,91.682,187.7934,0.099,19.8009,105.339,11.5487,9.5683,0.5325,0.5215,#N/A N/A,1.7944,2.1917
10/2/24,36.3,-0.91,-2.445579145,37.49,1.03,2.825013714,36.145,37.68,37.495,34988906,1300118000,83935.7014,87.593,179.4183,#N/A N/A,18.9178,105.339,11.5487,9.5683,0.5574,0.5489,#N/A N/A,1.7963,2.1945
10/1/24,37.21,0.63,1.722252597,36.46,-0.74,-1.989247312,36.05,37.56,36.485,52858036,1937776000,81629.6525,85.187,174.489,#N/A N/A,18.3981,105.339,11.5487,9.5683,0.5731,1.0318,#N/A N/A,1.7966,2.195
9/30/24,36.58,-0.33,-0.894066649,37.2,0.36,0.977198697,36.15,37.32,37.205,42223553,1558288000,83286.4255,86.916,178.0305,#N/A N/A,18.7715,105.339,11.5487,9.5683,0.5617,0.8583,1.018,1.7796,2.1694
9/27/24,36.91,-0.35,-0.939345142,36.84,-0.26,-0.700808625,36.59,37.47,36.855,43219122,1597446000,82480.4278,86.075,207.8045,#N/A N/A,20.3543,105.339,11.5487,8.8213,0.4812,0.8322,#N/A N/A,1.7499,2.1249
9/26/24,37.26,0.37,1.002981838,37.1,-0.02,-0.05387931,36.6,37.44,37.075,48601992,1802395000,83062.5373,86.682,209.2711,#N/A N/A,20.498,105.339,11.5487,8.8213,0.4778,0.6781,#N/A N/A,1.749,2.1235
9/25/24,36.89,-1.08,-2.844350803,37.12,0.22,0.596205962,36.3827,37.18,37.115,46511724,1711761000,83107.3149,86.729,209.3839,0.099,20.509,105.339,11.5487,8.8213,0.4776,0.7424,#N/A N/A,1.7495,2.1242
9/24/24,37.97,1.11,3.011394466,36.9,-1.05,-2.766798419,36.43,37.98,36.925,79519248,2933548000,82614.7608,86.215,208.143,#N/A N/A,20.3875,105.339,11.5487,8.8213,0.4804,0.8618,#N/A N/A,1.7498,2.1247
9/23/24,36.86,0.85,2.360455429,37.95,0.75,2.016129032,36.57,38.19,37.925,79460737,2990419000,84965.5873,88.668,214.0657,#N/A N/A,20.9676,105.339,11.5487,8.8213,0.4671,0.8119,#N/A N/A,1.7444,2.1167
9/20/24,36.01,-0.99,-2.675675676,37.2,0.37,1.004615802,35.71,37.29,37.205,450290538,16687880000,83286.4255,86.916,209.8352,#N/A N/A,20.5532,105.339,11.5487,8.8213,0.4766,0.7561,#N/A N/A,1.7264,2.0896
9/19/24,37,1.1,3.064066852,36.83,0.45,1.236943375,36.2,37.35,36.825,59882041,2206439000,82458.039,86.051,207.7481,#N/A N/A,20.3488,105.339,11.5487,8.8213,0.4814,0.6548,#N/A N/A,1.7284,2.0927
9/18/24,35.9,-1.1,-2.972972973,36.38,-0.07,-0.192043896,35.8712,37.11,36.395,66279770,2418679000,81450.5419,85,205.2098,#N/A N/A,20.1002,105.339,11.5487,8.8213,0.4873,0.6827,#N/A N/A,1.7344,2.1016
9/17/24,37,1.22,3.409726104,36.45,0.14,0.385568714,35.87,37.05,36.475,64461751,2340455000,81607.2637,85.164,205.6046,#N/A N/A,20.1388,105.339,11.5487,8.8213,0.4864,0.3302,#N/A N/A,1.7345,2.1017
9/16/24,35.78,0.81,2.31627109,36.31,0.72,2.02304018,35.56,36.92,36.315,74767329,2711675000,81293.8202,84.836,204.8149,#N/A N/A,20.0615,105.339,11.5487,8.8213,0.4882,0.4549,#N/A N/A,1.7339,2.1009
9/13/24,34.97,0.11,0.315547906,35.59,0.68,1.947865941,34.89,36.01,35.575,49727172,1767218000,79681.8248,83.154,200.7536,0.099,19.6637,105.339,11.5487,8.8213,0.4981,0.6142,1.103,1.7237,2.0855
9/12/24,34.86,0.85,2.499264922,34.91,0.06,0.172166428,34.5308,35.4,34.93,54391843,1901923000,78159.3848,81.565,196.9179,#N/A N/A,19.288,105.339,11.5487,8.8213,0.5078,0.518,#N/A N/A,1.7101,2.0652
9/11/24,34.01,-0.8,-2.298190175,34.85,0.09,0.258918297,33.62,34.87,34.835,68302252,2343680000,78025.0518,81.425,196.5795,#N/A N/A,19.2548,105.339,11.5487,8.8213,0.5087,0.8727,#N/A N/A,1.7117,2.0675
9/10/24,34.81,2.11,6.452599388,34.76,0.16,0.462427746,33.71,35.2,34.755,91720986,3153449000,77823.5524,81.215,196.0718,#N/A N/A,19.2051,105.339,11.5487,8.8213,0.51,0.8473,#N/A N/A,1.7147,2.0721
9/9/24,32.7,2.1,6.862745098,34.6,4.27,14.07847016,32.47,34.7,34.595,140582494,4766055000,77465.3312,80.841,195.1693,0.099,19.1167,105.339,11.5487,8.8213,0.5124,0.5822,#N/A N/A,1.7156,2.0735
9/6/24,30.6,0.36,1.19047619,30.33,0.17,0.563660477,29.5,31.04,30.345,50946777,1548274000,67905.3034,70.864,171.0834,#N/A N/A,16.7575,105.339,11.5487,8.8213,0.5845,0.4941,#N/A N/A,1.6927,2.0391
9/5/24,30.24,0.24,0.8,30.16,-0.43,-1.405688133,30.01,30.74,30.175,24012331,728602500,67524.6934,70.467,170.1244,#N/A N/A,16.6636,105.339,11.5487,8.8213,0.5878,0.477,#N/A N/A,1.7023,2.0535
9/4/24,30,-1.35,-4.306220096,30.59,0.08,0.262209112,29.31,30.85,30.585,33419490,1011536000,68487.4128,71.472,172.5499,#N/A N/A,16.9012,105.339,11.5487,8.8213,0.5795,0.5777,#N/A N/A,1.7018,2.0527
9/3/24,31.35,0.3,0.966183575,30.51,-0.97,-3.081321474,30.165,31.5892,30.505,34531596,1064483000,68308.3022,71.285,172.0987,#N/A N/A,16.857,105.339,11.5487,8.8213,0.5811,0.7813,#N/A N/A,1.7019,2.0529
8/30/24,31.05,0.4,1.305057096,31.48,0.48,1.548387097,30.7,31.5,31.485,42388023,1324725000,70480.0181,73.551,177.5702,#N/A N/A,17.3929,105.339,11.5487,8.8213,0.5632,0.5887,1.325,1.7027,2.0541
8/29/24,30.65,0.03,0.09797518,31,0.64,2.108036891,30.484,31.82,30.995,39732985,1243279000,69405.3546,72.43,174.8626,#N/A N/A,17.1277,105.339,11.5487,8.8213,0.5719,0.5031,#N/A N/A,1.7008,2.0512
8/28/24,30.62,0.07,0.22913257,30.36,-0.48,-1.556420233,29.75,30.8,30.355,33961370,1027073000,67972.4698,70.935,171.2526,#N/A N/A,16.7741,105.339,11.5487,8.8213,0.5839,0.6916,#N/A N/A,1.701,2.0515
8/27/24,30.55,-0.88,-2.799872733,30.84,-0.01,-0.032414911,30.38,31.12,30.845,23541256,725500500,69047.1334,72.056,173.9601,#N/A N/A,17.0393,105.339,11.5487,8.8213,0.5748,0.4628,#N/A N/A,1.7005,2.0507
8/26/24,31.43,-0.56,-1.750547046,30.85,-0.93,-2.926368785,30.79,31.74,30.845,35283625,1095475000,69069.5222,72.079,174.0165,#N/A N/A,17.0448,105.339,11.5487,8.8213,0.5747,0.5054,#N/A N/A,1.701,2.0516
8/23/24,31.99,-0.56,-1.720430108,31.78,-0.14,-0.438596491,31.622,32.55,31.765,34121175,1090129000,71151.6829,74.252,179.2624,#N/A N/A,17.5586,105.339,11.5487,8.8213,0.5578,0.4933,#N/A N/A,1.6967,2.0451
8/22/24,32.55,0.23,0.711633663,31.92,-0.62,-1.905347265,31.85,33.125,31.925,43522223,1411614000,71465.1264,74.579,180.0521,0.099,17.636,80.881,9.1877,8.8213,0.5554,0.4533,#N/A N/A,1.7013,2.052
8/21/24,32.32,-0.18,-0.553846154,32.54,0.22,0.680693069,31.97,32.67,32.535,38147564,1232463000,72853.2335,75.499,183.5494,#N/A N/A,17.9785,80.881,9.1877,8.8213,0.5448,0.6427,#N/A N/A,1.7009,2.0514
8/20/24,32.5,0.08,0.246761258,32.32,-0.18,-0.553846154,31.63,32.72,32.325,40783010,1311882000,72360.6794,74.988,182.3084,#N/A N/A,17.857,80.881,9.1877,8.8213,0.5485,0.5353,#N/A N/A,1.7011,2.0517
8/19/24,32.42,1.38,4.445876289,32.5,0.42,1.309226933,31.814,32.59,32.475,52353641,1689330000,72763.6782,75.406,183.3237,#N/A N/A,17.9564,80.881,9.1877,8.8213,0.5455,0.5468,#N/A N/A,1.704,2.056
8/16/24,31.04,-0.27,-0.862344299,32.08,0.86,2.754644459,30.98,32.75,32.065,64870638,2081073000,71823.3476,74.432,180.9546,#N/A N/A,17.7244,80.881,9.1877,8.8213,0.5526,0.4546,#N/A N/A,1.7145,2.0717
8/15/24,31.31,0.69,2.253429131,31.22,0.22,0.709677419,30.83,31.495,31.215,43407612,1352498000,69897.9087,72.436,176.1036,#N/A N/A,17.2492,80.881,9.1877,8.8213,0.5678,0.4022,0.877,1.7136,2.0705
8/14/24,30.62,0.8313,2.790655517,31,0.61,2.007239223,30.33,31.37,30.995,49885641,1540504000,69405.3546,71.926,174.8626,#N/A N/A,17.1277,80.881,9.1877,8.8213,0.5719,0.4936,#N/A N/A,1.7196,2.0794
8/13/24,29.7887,-0.4313,-1.427200529,30.39,1.01,3.43771273,29.56,30.8498,30.375,57294206,1737905000,68039.6363,70.51,171.4218,#N/A N/A,16.7907,80.881,9.1877,8.8213,0.5834,0.4617,#N/A N/A,1.7191,2.0787
8/12/24,30.22,0.94,3.210382514,29.38,-0.63,-2.099300233,29.27,31.2,29.355,67890322,2032239000,65778.3651,68.167,165.7247,0.1,16.2326,80.881,9.1877,8.8213,0.6034,0.3862,#N/A N/A,1.7192,2.0788
8/9/24,29.28,2.24,8.284023669,30.01,0.73,2.493169399,29.1,30.36,30.02,88131106,2630828000,67188.861,69.629,169.2783,0.1,16.5807,80.881,9.1877,8.8213,0.5907,0.3903,#N/A N/A,1.7199,2.0798
8/8/24,27.04,-0.03,-0.11082379,29.28,2.96,11.24620061,26.69,29.375,29.275,96892918,2758304000,65554.4768,67.935,165.1606,0.1,16.1774,80.881,9.1877,8.8213,0.6055,0.5102,#N/A N/A,1.7224,2.0837
8/7/24,27.07,0.02,0.073937153,26.32,-0.27,-1.015419331,26.24,28.36,26.335,75975382,2085212000,58927.3849,61.209,148.464,0.1,14.542,80.881,9.1877,8.8213,0.6736,0.6135,#N/A N/A,1.7035,2.0552
8/6/24,27.05,5.31,24.425023,26.59,2.5,10.3777501,25.57,27.42,26.585,99622681,2657487000,59531.8832,61.267,149.987,0.1,14.6911,80.881,9.1877,8.8213,0.6667,0.5551,#N/A N/A,1.7039,2.0559
8/5/24,21.74,-3.01,-12.16161616,24.09,-0.65,-2.627324171,21.23,24.42,24.095,88023468,2129484000,53645.9352,60.528,135.8852,0.093,13.3099,80.881,9.1877,8.8213,0.7359,0.6891,#N/A N/A,1.6965,2.0448
8/2/24,24.75,-2.27,-8.401184308,24.74,-1.34,-5.13803681,23.75,24.87,24.735,56092591,1368891000,55093.4179,64.093,139.5517,0.092,13.669,80.881,9.1877,8.8213,0.7166,0.8473,#N/A N/A,1.7084,2.0626
8/1/24,27.02,0,0,26.08,-0.81,-3.01227222,25.83,27.535,26.085,31189607,827077400,58077.4591,67.565,147.1103,0.092,14.4094,80.881,9.1877,8.8213,0.6798,0.4833,#N/A N/A,1.699,2.0485
7/31/24,27.02,-0.23,-0.844036697,26.89,0.52,1.971937808,26.88,27.39,26.895,29111605,789225300,59881.2452,69.663,151.6792,#N/A N/A,14.8569,80.881,9.1877,8.8213,0.6593,0.479,1.497,1.6983,2.0475
7/30/24,27.25,-0.31,-1.124818578,26.37,-0.71,-2.621861152,25.89,27.44,26.375,31819905,843629100,58723.2591,68.316,148.7461,0.092,14.5696,80.881,9.1877,8.8213,0.6723,0.7406,#N/A N/A,1.7013,2.0519
7/29/24,27.56,0.56,2.074074074,27.08,-0.1,-0.367917586,26.73,27.8,27.095,26038842,709090200,60304.3556,70.155,152.751,0.092,14.9619,80.881,9.1877,8.8213,0.6547,0.4907,#N/A N/A,1.6992,2.0488
7/26/24,27,0.96,3.686635945,27.18,0.55,2.065339842,26.77,27.34,27.175,27432224,742366000,60527.0452,70.415,153.3151,0.092,15.0171,80.881,9.1877,8.8213,0.6523,0.5545,#N/A N/A,1.6989,2.0484
7/25/24,26.04,-2.4,-8.438818565,26.63,0.03,0.112781955,25.42,27.288,26.635,45474613,1202609000,59302.2522,68.99,150.2127,#N/A N/A,14.7132,80.881,9.1877,8.8213,0.6657,0.5824,#N/A N/A,1.7005,2.0508
7/24/24,28.44,0.1,0.352858151,26.6,-2.21,-7.670947588,26.58,28.685,26.585,49004105,1338200000,59235.4453,68.912,150.0434,#N/A N/A,14.6967,80.881,9.1877,8.8213,0.6665,0.551,#N/A N/A,1.7013,2.052
7/23/24,28.34,-0.59,-2.039405461,28.81,0.35,1.229796205,28.31,29.19,28.795,31134262,898673500,64156.8864,74.637,162.5094,#N/A N/A,15.9177,80.881,9.1877,8.8213,0.6153,0.3956,#N/A N/A,1.6913,2.0369
7/22/24,28.93,0.62,2.190038856,28.46,-0.12,-0.419874038,27.69,28.97,28.445,38037812,1077874000,63377.4727,73.731,160.5352,#N/A N/A,15.7243,80.881,9.1877,8.8213,0.6229,0.3106,#N/A N/A,1.6915,2.0373
7/19/24,28.31,-0.11,-0.387051372,28.58,-0.06,-0.209497207,28.27,29.6,28.575,49581636,1435243000,63644.7002,74.041,161.2121,#N/A N/A,15.7906,80.881,9.1877,8.8213,0.6203,0.3746,#N/A N/A,1.7084,2.0626
7/18/24,28.42,0.42,1.5,28.64,0.42,1.488306166,28.15,29.83,28.615,76485561,2213464000,63778.314,74.197,161.5505,0.092,15.8238,80.881,9.1877,8.8213,0.619,0.3599,#N/A N/A,1.7008,2.0512
7/17/24,28,-0.18,-0.638750887,28.22,-0.45,-1.569584932,27.6,28.87,28.225,45203461,1274935000,62843.0175,73.299,159.1814,#N/A N/A,15.5917,80.881,9.1877,8.8213,0.6282,0.3965,#N/A N/A,1.7042,2.0563
7/16/24,28.18,-0.24,-0.844475721,28.67,0,0,27.47,28.84,28.675,59330683,1676214000,63845.1209,74.468,161.7197,0.092,15.8403,80.881,9.1877,8.8213,0.6184,0.4138,#N/A N/A,1.7065,2.0598
7/15/24,28.42,1.1,4.026354319,28.67,0.6,2.137513359,27.9,29.3,28.69,49186345,1414989000,63845.1209,74.468,161.7197,#N/A N/A,15.8403,80.881,9.1877,8.8213,0.6184,0.3429,1.895,1.7058,2.0587
7/12/24,27.32,-1.17,-4.106704107,28.07,0.43,1.555716353,27.28,28.13,28.065,30760268,858491800,62508.983,72.909,158.3353,#N/A N/A,15.5088,80.881,9.1877,8.8213,0.6316,0.4697,#N/A N/A,1.702,2.0531
7/11/24,28.49,0.99,3.6,27.64,-0.78,-2.744546094,26.9,28.59,27.62,61546057,1705631000,61551.4176,71.792,155.9098,#N/A N/A,15.2713,80.881,9.1877,8.8213,0.6414,0.475,#N/A N/A,1.7004,2.0507
7/10/24,27.5,-0.43,-1.539563194,28.42,1.03,3.760496532,27.37,28.47,28.405,43231028,1210432000,63288.3968,73.818,160.3096,#N/A N/A,15.7022,80.881,9.1877,8.8213,0.6238,0.2749,#N/A N/A,1.6991,2.0486
7/9/24,27.93,0,0,27.39,-0.31,-1.119133574,27.23,28.38,27.395,53226526,1473380000,60994.6935,71.143,154.4996,#N/A N/A,15.1331,80.881,9.1877,8.8213,0.6473,0.2719,#N/A N/A,1.6971,2.0457
7/8/24,27.93,1.93,7.423076923,27.7,0.47,1.726037459,26.84,27.986,27.71,59611163,1647462000,61685.0314,71.948,156.2482,#N/A N/A,15.3044,80.881,9.1877,8.8213,0.64,0.2305,#N/A N/A,1.7034,2.0551
7/5/24,26,0.04,0.154083205,27.23,1.38,5.338491296,25.975,27.25,27.225,46703729,1255699000,60638.39,70.727,153.5971,#N/A N/A,15.0447,80.881,9.1877,8.8213,0.6511,0.2538,#N/A N/A,1.7033,2.0549
7/3/24,25.96,0.12,0.464396285,25.85,0.02,0.077429346,25.76,26.27,25.835,18433843,479438700,57565.2729,67.143,145.8129,#N/A N/A,14.2823,80.881,9.1877,8.8213,0.6858,0.3112,#N/A N/A,1.7007,2.0511
7/2/24,25.84,0.36,1.412872841,25.83,-0.05,-0.193199382,25.75,26.43,25.835,32148242,838459600,57520.735,67.091,145.7001,#N/A N/A,14.2712,80.881,9.1877,8.8213,0.6863,0.3347,#N/A N/A,1.7013,2.052
7/1/24,25.48,0.2,0.791139241,25.88,0.55,2.171338334,25.1421,26.02,25.875,33167921,851782500,57632.0798,67.221,145.9821,#N/A N/A,14.2989,80.881,9.1877,8.8213,0.685,0.3762,#N/A N/A,1.7034,2.0551
6/28/24,25.28,1.18,4.89626556,25.33,0.11,0.436161776,25.03,25.57,25.325,38886441,985407000,56407.2868,65.792,142.8797,#N/A N/A,13.995,80.881,9.1877,8.8213,0.6999,0.4492,1.743,1.7031,2.0547
6/27/24,24.1,-0.37,-1.512055578,25.22,1.12,4.647302905,24.05,25.4,25.235,37882859,946803700,56162.3282,65.506,200.7035,#N/A N/A,14.877,80.881,9.1877,7.0329,0.4982,0.3664,#N/A N/A,1.7017,2.0525
6/26/24,24.47,0.31,1.283112583,24.1,-0.46,-1.872964169,24.025,24.66,24.095,24331377,590526300,53668.2042,62.597,191.7904,#N/A N/A,14.2163,80.881,9.1877,7.0329,0.5214,0.2939,#N/A N/A,1.7016,2.0524
